"repository","path","scope","github_compare_change_type","logical_20260714_baseline_state","github_base_anchor","github_head","current_blob_sha1","claim_boundary"
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s4_semantic_obligation_inventory.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","40fd0e0d811b78626f875a69c8bad89b9bf0bdba","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s5_content_selection_stage_context.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","fb91c1f6067f75e5aa36d28338711f1c70434e62","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s6_discourse_graph_planner.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","0dbf03f6637fd549e0316a858aa752c9285c9471","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s7_typed_ast_canonical_renderer.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","4e032cffa5637d58c3894e99ba9f28cbc59b4cc5","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s8_body_parser_independent_matcher.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","0adcaad57da080802a96ec53086e050daff808d2","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tests/test_emlis_nls_v3_s9_hard_gate_selector_recovery.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","4a3109320b871659f49b4f7bdc58514be5166c50","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_batch_run.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","c92b165d3ec277b601641f9028d05ac949221eee","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_cumulative_regression.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","2e654b03a193fc8993a5b2597ff3444be445dc82","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_output_diff.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","603442fac5dabfe9819e995e14af5d989f70e8c7","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_rc0028_bounded_experiment.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","db68342ee8427e91747bf69ce2bbf3cdfe3eabd7","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_rc0028_downstream_experiment_dependency_manifest.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","9aa8ac6eab11a71138fad307d047e77bdab7d429","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_rc0028_experiment_dependency_manifest.py","NLS_V3_STEP11_RC0028","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","4861f88bfe53610ddd8c53d417479be2f906f4a8","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_rc0029_surface_repair_bounded_experiment.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","13cf46fff94e49afccec61ef8e191b5389baa721","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_rc0029_surface_repair_dependency_manifest.py","NLS_V3_STEP11_RC0029","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","06ccb931e6a4069935f98602f53fa3a703823ee2","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_rc0030_surface_planning_bounded_experiment.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","9f04713eaca9172850533c75c5623212c5044b13","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_rc0030_surface_planning_dependency_manifest.py","NLS_V3_STEP11_RC0030","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","d4529da058abdfc7ab22d72ea5184dbe8b902736","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_receipt_verify.py","NLS_V3_STEP0_10_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","ae88e87086bc7d188ed91a3e56f0c2fc3bd03f68","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_step11_batch_run.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","e84b73946bbd007581352e934674bf2f5c84dc05","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_step11_cycle_finalize.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","f5e628f2063d7623c3172da7323c367bacd88e05","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_step11_dependency_manifest.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","3231ef10ea872c0aeddc81f88b5bb8d60972f4a4","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."
"MassyuRed/mashos-api","ai/tools/emlis_nls_v3_step11_regression.py","NLS_V3_STEP11_CYCLE001_CORE","added","new_or_modified_since_20260714_premise","d81865a4bf952cbc091171fb52913d34156f4e9c (GitHub transport comparison anchor; not asserted byte-identical to local ZIP baseline)","25b98ec8b59eaff717d1dc3261ff21156ccce7ed","54ab3fbbfd9b459e1936b0637a0c51a8c482fe53","NLS v3 offline/disconnected evidence or implementation path; does not claim Cycle 001 acceptance, production connection, E4, or Cycle 002."

